"Identification.id","Identification.Name","Identification.Year","Physical.Absolute Magnitude","Physical.Size.Minimum Estimated Diameter","Physical.Size.Maximum Estimated Diameter","Physical.Hazardous","Approach.Miss Distance","Approach.Relative Velocity","Orbital.Orbiting Body"
"2163015","163015 (2001 UX16)","2001","22.07","0.1024601475","0.2291078547","True","26698088.33374262","22949.9053737645","Earth"
"54017694","(2020 MF4)","2020","22.7","0.0766575574","0.1714115092","True","36880094.03380803","24176.9565720825","Earth"
"3791296","(2017 XS2)","2017","26.0","0.0167708462","0.0375007522","True","5487833.408011509","14789.39509721","Earth"
"54146072","(2021 KD)","2021","21.68","0.1226182113","0.2741826558","True","57687708.521442406","48601.0787940922","Earth"
"2162687","162687 (2000 UH1)","2000","18.76","0.4704949611","1.0520587161","True","29268720.102808848","43781.1990988518","Earth"
"2255071","255071 (2005 UH6)","2005","18.36","0.5656593584","1.2648527775","True","47523559.182175085","108822.8879867999","Earth"
"3653699","(2013 VY13)","2013","21.2","0.1529519353","0.3420109247","True","14637699.53961622","37488.9356855554","Earth"
"54244192","(2021 QP80)","2021","19.78","0.2941406018","0.6577183805","True","67534523.4238516","65984.924303874","Earth"
"3689017","(2014 RW22)","2014","24.1","0.040230458","0.0899580388","True","70928408.83201203","13899.9041736749","Earth"
"3726791","(2015 RH2)","2015","22.01","0.1053307015","0.2355266087","True","40448033.437117994","16944.4229010971","Earth"
"2413563","413563 (2005 TG45)","2005","17.64","0.7880521833","1.7621382518","True","49694580.19912739","42267.0648296153","Earth"
"3893736","(2019 WD5)","2019","21.91","0.1102947845","0.2466266358","True","11993070.94940936","56964.1819382676","Earth"
"2251722","251722 (1997 US2)","1997","19.82","0.2887719308","0.6457136672","True","37758343.500102274","46872.6033028158","Earth"
"3527904","(2010 LF14)","2010","23.7","0.0483676488","0.1081533507","True","39797082.31627112","41045.3402409594","Earth"
"54115835","(2021 CY5)","2021","25.87","0.0178055329","0.039814382","True","44664487.64028356","26648.4932093743","Earth"
"2101955","101955 Bennu (1999 RQ36)","1999","20.21","0.2412986969","0.5395602892","True","7920806.533564992","17436.9492689367","Earth"
"3414251","(2008 LW16)","2008","19.95","0.2719912773","0.6081909854","True","62692534.52363578","59866.7129465886","Earth"
"3709716","(2015 CM)","2015","26.1","0.0160160338","0.0358129403","True","8801728.670525288","22101.5211352172","Earth"
"3666783","(2014 FO47)","2014","20.21","0.2412986969","0.5395602892","True","60146074.71856501","70161.7251575171","Earth"
"3836124","(2018 VP5)","2018","25.3","0.0231502122","0.0517654482","True","68094042.45084421","66386.7034062754","Earth"
"3578922","(2011 SS25)","2011","18.21","0.6061149227","1.3553141694","True","23211936.31496993","89297.1330422296","Earth"
"2003362","3362 Khufu (1984 QA)","1984","18.52","0.5254785303","1.1750057146","True","73431896.7686036","73495.9084363434","Earth"
"3565474","(2011 JR13)","2011","19.72","0.3023813326","0.6761452148","True","6515914.386259112","97556.9517632171","Earth"
"3653605","(2013 VJ11)","2013","27.9","0.0069912523","0.0156329154","True","10693398.089973304","40610.3612753866","Earth"
"3724987","(2015 PM)","2015","20.45","0.2160503512","0.4831032718","True","68440102.83525741","71730.6948088823","Earth"
"3782067","(2017 TK1)","2017","21.14","0.1572370824","0.3515928047","True","43218350.836626135","64669.4571383752","Earth"
"2480883","480883 (2001 YE4)","2001","20.92","0.1740022951","0.38908096","True","34571555.42917461","70758.9474621185","Earth"
"2673011","673011 (2015 AR45)","2015","20.0","0.2658","0.5943468684","True","73619763.40436639","73509.4085254366","Earth"
"54013535","(2020 EC)","2020","19.43","0.3455850738","0.7727517171","True","34496532.97999705","61641.8377538828","Earth"
"2152680","152680 (1998 KJ9)","1998","19.5","0.3346223745","0.7482383761","True","67777068.35037555","70091.155648868","Earth"
"54430150","(2024 ES2)","2024","26.4","0.0139493823","0.0311917671","True","42535184.20342923","63795.0496600526","Earth"
"2163348","163348 (2002 NN4)","2002","20.08","0.2561857545","0.5728487619","True","26977131.280921523","62955.908980263","Earth"
"2067367","67367 (2000 LY27)","2000","17.12","1.0012786977","2.2389272325","True","72991189.3872305","27366.0850341187","Earth"
"2614316","614316 (2008 YZ32)","2008","20.25","0.2368944994","0.5297122041","True","47770611.19332639","59045.3034934007","Earth"
"54102019","(2020 YN3)","2020","23.38","0.0560473362","0.1253256538","True","9686420.15021704","38153.4097995623","Earth"
"2516155","516155 (2016 DP)","2016","20.11","0.2526707542","0.5649889822","True","32757443.933363643","76331.2252892828","Earth"
"3736677","(2015 XA352)","2015","21.98","0.1067959975","0.2388031102","True","62953305.586972885","23851.8668521664","Earth"
"54397455","(2023 UR3)","2023","26.27","0.0148099972","0.0331161605","True","17394066.653510917","29590.5171701914","Earth"
"2467336","467336 (2002 LT38)","2002","20.61","0.2007035141","0.4487867009","True","58412201.80558341","50780.9485168106","Earth"
"2417655","417655 (2006 YF13)","2006","19.89","0.2796114661","0.6252302454","True","69415905.19225694","59982.833615369","Earth"
"3773930","(2017 GM7)","2017","18.89","0.4431543091","0.9909231597","True","60187127.321171045","76088.617685856","Earth"
"3604304","(2012 KA4)","2012","21.16","0.1557955241","0.3483693825","True","72503737.90740785","148533.2638021674","Earth"
"2163132","163132 (2002 CU11)","2002","18.61","0.5041444339","1.1273012246","True","22687935.62210121","90969.7029776582","Earth"
"3786454","(2017 TK6)","2017","24.63","0.0315177333","0.0704757942","True","7008010.042197193","45691.5564569059","Earth"
"54305227","(2022 RC7)","2022","23.36","0.0565659358","0.1264852778","True","47487871.29382533","32363.6277465828","Earth"
"3838859","(2019 DJ1)","2019","26.81","0.0115492818","0.0258249791","True","69093794.24500757","64373.4234657126","Earth"
"3404768","(2008 EE5)","2008","19.71","0.3037770614","0.6792661593","True","70330563.60863434","99664.0750919264","Earth"
"3653902","(2013 WR43)","2013","21.79","0.1165614595","0.2606393469","True","18765791.11298399","26750.6292169516","Earth"
"3013662","(1998 QK28)","1998","19.54","0.3285148278","0.7345814866","True","42577551.78627236","59819.5024692862","Earth"
"3352549","(2006 UQ17)","2006","21.9","0.1108038821","0.2477650126","True","59966354.47969243","4591.2036178924","Earth"
"3739417","(2016 AZ65)","2016","21.98","0.1067959975","0.2388031102","True","38816615.21344904","18951.4746360674","Earth"
"2085990","85990 (1999 JV6)","1999","20.27","0.2347226375","0.5248557734","True","66102918.01873364","83876.1070739202","Earth"
"3153509","(2003 HM)","2003","22.04","0.1038855101","0.2322950625","True","61705570.93883171","76816.1674863925","Earth"
"3114028","(2002 CN15)","2002","20.8","0.1838886721","0.411187571","True","52849383.2730629","122359.4929205662","Earth"
"2085774","85774 (1998 UT18)","1998","19.1","0.4023045798","0.8995803882","True","69159213.91715112","30769.5352691289","Earth"
"3455137","(2009 FU23)","2009","20.1","0.2538370294","0.5675968529","True","70458401.76533285","72211.08318021","Earth"
"2529366","529366 (2009 WM1)","2009","20.42","0.219055911","0.4898239078","True","2566340.314808685","50916.9624668809","Earth"
"3799750","(2018 DZ1)","2018","24.8","0.0291443905","0.0651688382","True","29656383.07143735","28680.2567849019","Earth"
"3825479","(2018 MW6)","2018","19.45","0.3424167308","0.7656670868","True","38663912.12550166","85999.2708619026","Earth"
"54403397","(2023 VP3)","2023","29.49","0.0033616692","0.0075169209","True","46444545.42495708","59736.1166432017","Earth"
"3746001","(2016 EV84)","2016","26.7","0.0121494041","0.0271668934","True","43184093.44798868","41520.5223593562","Earth"
"3441127","(2008 XB2)","2008","25.1","0.0253837029","0.0567596853","True","57488586.41121699","80899.5703789508","Earth"
"54167176","(2021 NR3)","2021","24.97","0.0269497646","0.0602615057","True","918449.525598933","28473.750011158","Earth"
"54106530","(2021 BP1)","2021","29.6","0.0031956189","0.007145621","True","22328900.404985897","16219.1865642162","Earth"
"3291298","(2005 SJ19)","2005","24.0","0.0421264611","0.0941976306","True","63966320.83300895","26390.2167624622","Earth"
"2001620","1620 Geographos (1951 RA)","1951","15.27","2.3472263753","5.2485577338","True","13382853.008735253","39814.7623518452","Earth"
"3412755","(2008 KV2)","2008","21.26","0.1487835705","0.3326901775","True","70410659.65461317","92510.537223681","Earth"
"2140158","140158 (2001 SX169)","2001","18.48","0.5352479056","1.1968507018","True","5682055.230568058","48783.1549896144","Earth"
"3399581","(2008 AZ30)","2008","21.9","0.1108038821","0.2477650126","True","23754648.739337824","93216.8387529457","Earth"
"3635073","(2013 HM11)","2013","23.17","0.061738344","0.1380511341","True","67012213.156994306","87098.1959480206","Earth"
"54054410","(2020 RX8)","2020","19.601","0.3194147569","0.7142331095","True","39361923.83405185","63048.6932165788","Earth"
"2054789","54789 (2001 MZ7)","2001","15.08","2.5618575448","5.7284876188","True","59606463.60764008","45901.2275354502","Earth"
"3150771","(2003 EG16)","2003","19.37","0.3552670883","0.7944013596","True","28168829.259722352","59947.4075415307","Earth"
"3427522","(2008 SR1)","2008","20.32","0.229379698","0.5129085974","True","47503558.45558884","47700.6099678893","Earth"
"54275853","(2022 GP5)","2022","23.22","0.0603330078","0.1349087066","True","30097157.472656216","32879.4927949516","Earth"
"2226514","226514 (2003 UX34)","2003","20.2","0.2424124811","0.5420507863","True","41258525.70471078","102514.5164261426","Earth"
"2434196","434196 (2003 HG2)","2003","21.61","0.1266353563","0.283165265","True","25081542.99567099","39676.9335941092","Earth"
"3709960","(2015 CA1)","2015","20.6","0.2016299194","0.4508582062","True","66712367.38432958","66233.9992894096","Earth"
"54248956","(2022 EX)","2022","21.4","0.1394938229","0.3119176705","True","9730690.558127416","65422.2379640317","Earth"
"3022971","(1999 SH10)","1999","22.75","0.0749126183","0.1675097069","True","46432746.01263913","19017.9867922455","Earth"
"2162015","162015 (1994 TF2)","1994","19.25","0.3754524794","0.8395372662","True","62490227.65427551","47186.3584026605","Earth"
"3703262","(2014 YR43)","2014","19.63","0.3151773333","0.7047579421","True","62545165.7666173","74125.693990489","Earth"
"54191845","(2021 RH)","2021","25.78","0.0185590173","0.0414992243","True","31274467.80151086","32340.6128816706","Earth"
"54016662","(2020 HK3)","2020","24.2","0.0384197891","0.0859092601","True","13123721.702611003","77090.6390251824","Earth"
"3766075","(2016 YZ)","2016","21.4","0.1394938229","0.3119176705","True","38600416.92523716","50410.0050514254","Earth"
"2536531","536531 (2015 DV215)","2015","20.46","0.21505769","0.4808836139","True","30234696.22843594","33622.6439785072","Earth"
"3381230","(2007 PB8)","2007","21.36","0.1420872067","0.317716653","True","74334916.41085586","92759.4945727682","Earth"
"3144515","(2002 XQ40)","2002","22.38","0.0888290416","0.1986277755","True","62891351.72348257","33777.9537862954","Earth"
"3837719","(2019 AP6)","2019","21.2","0.1529519353","0.3420109247","True","20761670.648030605","43482.876849126","Earth"
"3547632","(2010 SK15)","2010","22.8","0.0732073989","0.1636967205","True","7522728.501387941","28301.0743864257","Earth"
"2162694","162694 (2000 UH11)","2000","19.75","0.2982325052","0.6668681546","True","63695925.01671073","69942.6311986732","Earth"
"2387668","387668 (2002 SZ)","2002","20.51","0.2101623793","0.4699373665","True","53414453.26365995","43934.5683954925","Earth"
"54426070","(2024 CF2)","2024","26.53","0.0131387781","0.0293792009","True","32015271.846136466","127132.9376229835","Earth"
"2370037","370037 (2000 SV20)","2000","19.43","0.3455850738","0.7727517171","True","67631632.98126915","49342.3238099149","Earth"
"2174050","174050 (2002 CC19)","2002","17.62","0.7953439404","1.7784431163","True","62802748.52535002","95199.3434692408","Earth"
"3338368","(2006 QQ23)","2006","19.76","0.2968622513","0.6638041738","True","14383119.913244382","29809.6117520825","Earth"
"3366645","(2007 BS2)","2007","23.2","0.0608912622","0.1361570015","True","44274284.215586506","14357.0103736018","Earth"
"3741145","(2016 BV39)","2016","21.8","0.1160259082","0.2594418179","True","51148946.3965733","43425.0460930874","Earth"
"3776278","(2017 MU8)","2017","21.47","0.1350687798","0.3020229733","True","29109314.297255907","46342.8814361987","Earth"
"2153002","153002 (2000 JG5)","2000","18.28","0.586887658","1.3123206985","True","23378358.38030417","94304.4481061788","Earth"
"3774133","(2017 HA5)","2017","27.5","0.008405334","0.0187948982","True","27463930.30459396","37344.4572281468","Earth"
"2022753","22753 (1998 WT)","1998","17.69","0.7701139256","1.7220270881","True","72189405.5856451","77202.6131520299","Earth"
"3550889","(2010 SC41)","2010","19.7","0.3051792326","0.6824015094","True","33969251.87511539","45974.3512961214","Earth"
"3752454","(2016 HV3)","2016","20.08","0.2561857545","0.5728487619","True","15537074.55888123","49300.2878097445","Earth"
"2529951","529951 (2010 UD)","2010","21.08","0.1616422833","0.3614431336","True","15491281.783206584","52174.6533531245","Earth"
"54219296","(2021 VK11)","2021","21.65","0.1243240006","0.2779969165","True","32655186.967555773","37940.0780374787","Earth"
"54100904","(2020 YA1)","2020","26.75","0.0118728499","0.0265484994","True","13886001.987534236","21833.5240821625","Earth"
"2005189","5189 (1990 UQ)","1990","17.84","0.7187121332","1.607089186","True","10208405.96921388","48580.4360851121","Earth"
"2414990","414990 (2011 EM51)","2011","21.9","0.1108038821","0.2477650126","True","56259013.48304616","71855.7152422054","Earth"
"54276977","(2022 HH3)","2022","19.75","0.2982325052","0.6668681546","True","57169305.75094952","120565.2633329142","Earth"
"3842870","(2019 LX4)","2019","21.76","0.1181829909","0.2642652014","True","67555460.97717914","65465.1777133757","Earth"
"3644702","(2013 NV)","2013","20.15","0.2480589932","0.5546767711","True","59165624.56518159","84175.4441386472","Earth"
"3035252","(2000 KA)","2000","21.75","0.1187284988","0.2654849942","True","3397521.339511425","48593.241316922","Earth"
"2382825","382825 (2003 XB22)","2003","19.3","0.3669061375","0.8204270649","True","53602420.42919137","58308.7867178839","Earth"
"2488698","488698 (2003 XV10)","2003","19.62","0.3166321257","0.708010957","True","72846832.19989277","82850.794088125","Earth"
"2390929","390929 (2005 GP21)","2005","20.44","0.2170475943","0.4853331752","True","71371231.25799076","63742.6171618261","Earth"
"3378801","(2007 MK6)","2007","20.26","0.235806068","0.5272783976","True","28809324.506721735","121654.9587958484","Earth"
"3467085","(2009 RV1)","2009","21.9","0.1108038821","0.2477650126","True","20174849.97984341","47668.2308762162","Earth"
"2420210","420210 (2011 HF)","2011","20.44","0.2170475943","0.4853331752","True","48375032.18555717","54276.7942762556","Earth"
"2154019","154019 (2002 CZ9)","2002","22.07","0.1024601475","0.2291078547","True","44275141.38146203","66056.6080387739","Earth"
"2455184","455184 (2000 ED14)","2000","21.23","0.1508533561","0.3373183589","True","10537470.569535948","71432.7869006773","Earth"
"3766635","(2017 BL3)","2017","20.41","0.2200670271","0.4920848322","True","19876000.873067982","69998.1647558166","Earth"
"3600563","(2012 EO3)","2012","22.98","0.067383719","0.1506745763","True","9024785.57228306","55058.3854105921","Earth"
"3558389","(2011 BE38)","2011","18.35","0.5682703234","1.2706910727","True","62233805.65533569","110065.8923820817","Earth"
